,imedinews,palitravideo,mpn,ghn,rustavi2,bpn,ipn,publika,palitranews,1tv,postv,tiflisnews,sova,netgazeti,mtavari,metronome-mix,tvpirveli,on,bm,alia,primetime,gttv,euronewsgeorgia,formula,ambebi,metronome,jamnews,kvirispalitra,radiotavisupleba,tabula,sputnik,batumelebi,paraleli,newspress,newsline,civil,allnews,accentnews,timer,itv,frontnews2,reportiori,amerikiskhma,agenda
sputnik,4,1,2,2,5,0,1,1,1,3,0,0,0,2,1,3,2,1,2,2,1,0,0,1,0,0,0,1,2,0,6,0,0,0,0,0,0,2,0,0,3,3,0,0
batumelebi,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,3,3,1,1,2,1,1,2,2,0,1,2,0,2,0,0,7,0,1,1,0,0,4,1,1,1,0,0,0
paraleli,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
newspress,37,1,14,7,18,3,7,1,2,10,10,4,0,1,1,1,2,1,9,4,1,8,0,0,1,0,0,1,0,0,0,1,1,44,1,0,0,3,4,2,13,30,0,0
newsline,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,6,0,1,0,0,0,0,1,0,0
civil,1,0,0,1,1,0,0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0
allnews,2,2,0,2,0,0,1,0,1,0,0,0,1,1,0,2,4,1,0,0,0,2,0,0,2,2,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0
accentnews,6,2,1,18,7,0,7,9,4,6,0,1,7,5,12,1,16,9,13,4,2,2,4,9,1,5,1,0,14,0,2,4,0,3,0,1,0,36,7,1,9,3,2,2
timer,3,1,0,8,6,3,5,1,0,4,1,1,1,1,3,0,7,3,6,2,1,3,0,2,2,4,0,1,1,0,0,1,0,4,0,0,0,7,16,2,8,4,0,1
itv,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,2,2,0,2,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,2,2,2,0,0,0
frontnews2,24,3,8,17,24,2,8,5,1,18,3,7,1,5,9,5,13,4,10,4,0,5,3,4,1,8,0,0,5,0,3,1,0,13,0,0,0,9,8,2,51,21,0,3
reportiori,74,1,21,8,25,1,10,0,2,23,15,9,1,1,2,1,2,1,6,3,1,5,1,3,0,1,1,1,1,0,3,0,0,30,1,0,0,3,4,0,21,82,0,1
amerikiskhma,2,0,0,2,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0
agenda,4,0,1,1,5,0,1,0,0,3,0,2,4,0,0,0,0,0,2,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,3,1,0,30
